product_lnr;"subgroup_nr";"subgroup_name"  		
4333;1501;"MELK"			
13581;2801;"ASIATISK"			
346721;6601;"BRâ•ªD SMâ”¼VARER	 INDUSTRIBAKT"		
7495;5702;"BILPLEIE/UTSTYR"			
18996;5101;"KJâ•ªKKENUTSTYR - DIV. REDSKAPER"			
304401;4604;"BAKEPAPIR"			
247511;6801;"HVETEBAKST	 INDUSTRIBAKT"		
312631;2701;"MIDDAGSRETTER	 Tâ•ªRREDE"		
575550;0;"USPESIFISERT UNDERGRP."			
308027;0;"USPESIFISERT UNDERGRP."			
154323;7006;"SAU/LAM FERSK BEARBEIDET (SALTET/Râ•ªKT/KRYDRET/MARI"			
236493;3202;"EDDIK"			
7170;2203;"SUKKER OG Sâ•ªTN./KONSERV.MIDDEL"			
55787;9201;"SERVICETJENESTER"			
296425;5203;"GARN"			
208795;7801;"OST HVITOST"			
321468;5301;"BATTERIER"			
498251;103;"BRUS  0.51L-1.0L"			
136320;8601;"BLOMSTER	 PLANTER OG TRâ•žR"		
32883;7701;"FERDIGMAT FERSK	 Lâ•ªSVEKT/BUTIKKPAKKET"		
437254;0;"USPESIFISERT UNDERGRP."			
131163;2611;"OLIVEN"			
575377;0;"USPESIFISERT UNDERGRP."			
441681;0;"USPESIFISERT UNDERGRP."			
340790;5803;"SVIN FRYST UBEARBEIDET"			
303138;9912;"FISKEUTSTYR"			
493079;6804;"WIENERBAKST	 INDUSTRIBAKT"		
123507;9904;"SPORT"			
219492;7303;"MIDDAGSPâ•ªLSER"			
37344;7601;"SALATER FERSKE	 INDUSTRIPAKKET"		
585939;0;"USPESIFISERT UNDERGRP."			
430900;0;"USPESIFISERT UNDERGRP."			
416204;0;"USPESIFISERT UNDERGRP."			
595602;0;"USPESIFISERT UNDERGRP."			
324297;3804;"Bâ•ªKER	 SKJâ•ªNNLITT."		
639005;0;"USPESIFISERT UNDERGRP."			
517473;0;"USPESIFISERT UNDERGRP."			
604979;0;"USPESIFISERT UNDERGRP."			
37464;7801;"OST HVITOST"			
346448;7702;"FERDIGMAT FERSK	 INDUSTIPAKKET"		
320383;0;"USPESIFISERT UNDERGRP."			
33124;5803;"SVIN FRYST UBEARBEIDET"			
211328;6901;"KAKER HELE	"
53011;8601;BLOMSTER"	 PLANTER OG TRâ•žR"	
282468;0;"USPESIFISERT UNDERGRP."			
6988;3402;"SJOKOLADE	 BARS"		
461368;0;"USPESIFISERT UNDERGRP."			
326128;1403;"SPORT/ENERGIDRIKKER PULVER"			
282332;6301;"ISKREM OG TILBEHâ•ªR"			
21921;6501;"BRâ•ªD	 INDUSTRIBAKT"		
44062;5301;"BATTERIER"			
463926;0;"USPESIFISERT UNDERGRP."			
592245;3804;"Bâ•ªKER	 SKJâ•ªNNLITT."		
50439;6904;"KAKER â•ªVRIG"			
35007;7001;"STORFE FERSK UBEARBEIDET"			
595527;3802;"BLADER/MAGASINER/TIDSKRIFTER"			
392589;0;"USPESIFISERT UNDERGRP."			
519597;0;"USPESIFISERT UNDERGRP."			
254351;3501;"SUKKERVARER	 POSER/ESKE"		
404585;0;"USPESIFISERT UNDERGRP."			
483537;0;"USPESIFISERT UNDERGRP."			
359420;8712;"FORKJâ•ªLELSE NESE HALS"			
160739;2901;"SUPPER"			
36175;7001;"STORFE FERSK UBEARBEIDET"			
439073;0;"USPESIFISERT UNDERGRP."			
146691;7901;"FISK FERSK	 UEMBALLERT"		
263803;8712;"FORKJâ•ªLELSE NESE HALS"			
42954;8410;"SALAT"			
216932;7602;"SALATER FERSKE	 Lâ•ªSVEKT"		
468071;7402;"SPEKESKINKER/SPEKEMAT"			
41902;8304;"EPLER"			
29351;0;"USPESIFISERT UNDERGRP."			
427609;0;"USPESIFISERT UNDERGRP."			
438360;0;"USPESIFISERT UNDERGRP."			
39200;0;"USPESIFISERT UNDERGRP."			
248569;3802;"BLADER/MAGASINER/TIDSKRIFTER"			
646226;0;"USPESIFISERT UNDERGRP."			
340871;0;"USPESIFISERT UNDERGRP."			
247585;0;"USPESIFISERT UNDERGRP."			
218913;0;"USPESIFISERT UNDERGRP."			
326385;7701;"FERDIGMAT FERSK	 Lâ•ªSVEKT/BUTIKKPAKKET"		
623074;0;"USPESIFISERT UNDERGRP."			
282950;5401;"KONTORREKVISITA"			
93187;0;"USPESIFISERT UNDERGRP."			
273696;3002;"SAUSER	 Tâ•ªRRE"		
245364;7006;"SAU/LAM FERSK BEARBEIDET (SALTET/Râ•ªKT/KRYDRET/MARI"			
424762;0;"USPESIFISERT UNDERGRP."			
51897;8712;"FORKJâ•ªLELSE NESE HALS"			
6980;2601;"AGURKER	 HERMETISK"		
268768;6801;"HVETEBAKST	 INDUSTRIBAKT"		
319026;1101;"SJOKOLADEDRIKK	 PULVER"		
68095;7901;"FISK FERSK	 UEMBALLERT"		
68914;6805;"WIENERBAKST	 BUTIKKSTEKT"		
110325;6502;"BRâ•ªD	 BUTIKKSTEKT"		
244264;6904;"KAKER â•ªVRIG"			
497206;0;"USPESIFISERT UNDERGRP."			
456961;0;"USPESIFISERT UNDERGRP."			
308677;8002;"FISK	 BEARBEIDET EMBALLERT"		
217623;6501;"BRâ•ªD	 INDUSTRIBAKT"		
536027;-9490;"Uspesifisert undergrp."			
644501;0;"USPESIFISERT UNDERGRP."			
50550;5203;"GARN"			
460734;0;"USPESIFISERT UNDERGRP."			
254209;7801;"OST HVITOST"			
33457;7501;"KJâ•ªTT Pâ”¼LEGG"			
500068;0;"USPESIFISERT UNDERGRP."			
454349;0;"USPESIFISERT UNDERGRP."			
427030;0;"USPESIFISERT UNDERGRP."			
126477;0;"USPESIFISERT UNDERGRP."			
423485;7901;"FISK FERSK	 UEMBALLERT"		
3008;3501;"SUKKERVARER	 POSER/ESKE"		
607399;0;"USPESIFISERT UNDERGRP."			
379070;0;"USPESIFISERT UNDERGRP."			
38992;9001;"PENGESPILL"			
620016;0;"USPESIFISERT UNDERGRP."			
644432;0;"USPESIFISERT UNDERGRP."			
416291;0;"USPESIFISERT UNDERGRP."			
112844;9904;"SPORT"			
46502;4903;"STRâ•ªMPEBUKSER DAME"			
270101;-9490;"Uspesifisert undergrp."			
371929;0;"USPESIFISERT UNDERGRP."			
279225;4410;"KOSMETIKK DEKORATIV"			
243791;7005;"SAU/LAM FERSK UBEARBEIDET"			
31695;7901;"FISK FERSK	 UEMBALLERT"		
333917;7401;"SPEKEPâ•ªLSER"			
351995;6301;"ISKREM OG TILBEHâ•ªR"			
455145;4201;"Tâ•ªYVASK"			
187476;0;"USPESIFISERT UNDERGRP."			
11801;2805;"UTENLANDSKE SPESIALITETER	 ANDRE"		
544365;4002;"BARNEMAT	 MIDDAG"		
3688;809;"KAFFE	 FINMALT/FILTERMALT KOFFEINFRI"		
11412;2101;"Sâ•ªTE KJEKS"			
17710;7401;"SPEKEPâ•ªLSER"			
273944;2101;"Sâ•ªTE KJEKS"			
378219;6501;"BRâ•ªD	 INDUSTRIBAKT"		
300362;1504;"YOGHURT"			
291489;2701;"MIDDAGSRETTER	 Tâ•ªRREDE"		
55512;0;"USPESIFISERT UNDERGRP."			
305514;1706;"EGG â•ªKOLOGISKE"			
567785;902;"TE	 VANLIG"		
162636;4103;"BABY ARTIKLER"			
1660;6501;"BRâ•ªD	 INDUSTRIBAKT"		
6790;2006;"BAKVERK - LANGTIDSH."			
407981;7701;"FERDIGMAT FERSK	 Lâ•ªSVEKT/BUTIKKPAKKET"		
42616;3402;"SJOKOLADE	 BARS"		
295736;3802;"BLADER/MAGASINER/TIDSKRIFTER"			
510566;5504;"FILMER"			
325820;4414;"Hâ”¼RFARGE/TONING"			
12048;4801;"DYREARTIKLER - HUND"			
19028;4499;"HYGIENEARTIKLER DIV."			
345916;2208;"BAKEMIX"			
451196;7101;"KYLLING FERSK	 UBEARBEIDET"		
310653;3603;"POTETSNACKS"			
247399;7702;"FERDIGMAT FERSK	 INDUSTIPAKKET"		
300578;2201;"MEL OG GRYNVARER"			
34816;0;"USPESIFISERT UNDERGRP."			
11990;7601;"SALATER FERSKE	 INDUSTRIPAKKET"		
19833;3202;"EDDIK"			
26822;0;"USPESIFISERT UNDERGRP."			
407563;4407;"HUD OG NEGLPLEIE"			
397803;6601;"BRâ•ªD SMâ”¼VARER	 INDUSTRIBAKT"		
502669;3802;"BLADER/MAGASINER/TIDSKRIFTER"			
408795;4401;"Sâ”¼PE	 BADEPRODUKTER"		
215526;6902;"KAKER STYKKER"			
38824;7402;"SPEKESKINKER/SPEKEMAT"			
343491;4204;"VASKEREDSKAPER"			
55175;0;"USPESIFISERT UNDERGRP."			
930;805;"KAFFE	 INSTANT/PULVER"		
305890;1402;"LESKEDRIKKER"			
14098;5401;"KONTORREKVISITA"			
274747;7402;"SPEKESKINKER/SPEKEMAT"			
356434;4901;"UNDERTâ•ªY DAME"			
300175;3606;"Nâ•ªTTER"			
325058;4402;"DEODORANTER"			
537007;5504;"FILMER"			
342939;0;"USPESIFISERT UNDERGRP."			
520026;0;"USPESIFISERT UNDERGRP."			
464284;3802;"BLADER/MAGASINER/TIDSKRIFTER"			
533980;0;"USPESIFISERT UNDERGRP."			
334323;3508;"PASTILLER OG DROPS"			
273773;4907;"INNERTâ•ªY BARN/BABY"			
416066;6301;"ISKREM OG TILBEHâ•ªR"			
324739;902;"TE	 VANLIG"		
325997;7701;"FERDIGMAT FERSK	 Lâ•ªSVEKT/BUTIKKPAKKET"		
327583;6406;"BAKVERK	 STEKT - DYPFRYST"		
556395;0;"USPESIFISERT UNDERGRP."			
310810;4403;"TANNPLEIE"			
454078;1401;"SAFTDRIKKER	 KONSENTRERTE"		
274146;4202;"RENGJâ•ªRINGSMIDLER"			
48957;101;"BRUS  < 0.36L"			
303721;4410;"KOSMETIKK DEKORATIV"			
313967;8002;"FISK	 BEARBEIDET EMBALLERT"		
33697;7502;"POSTEIER/PATEER"			
344683;8002;"FISK	 BEARBEIDET EMBALLERT"		
352027;2205;"KAKEFYLL/DEIG/PYNT"			
38336;7401;"SPEKEPâ•ªLSER"			
35780;7005;"SAU/LAM FERSK UBEARBEIDET"			
18178;2901;"SUPPER"			
188214;6501;"BRâ•ªD	 INDUSTRIBAKT"		
49072;6503;"BRâ•ªD	 LETTSTEKT"		
364402;0;"USPESIFISERT UNDERGRP."			
37997;0;"USPESIFISERT UNDERGRP."			
343669;7702;"FERDIGMAT FERSK	 INDUSTIPAKKET"		
334389;3606;"Nâ•ªTTER"			
286735;2210;"Tâ•ªRKET FRUKT"			
510699;0;"USPESIFISERT UNDERGRP."			
645943;6201;"GRâ•ªNNSAKER - DYPFRYST"			
339756;7702;"FERDIGMAT FERSK	 INDUSTIPAKKET"		
3110;3201;"OLJE"			
5516;7401;"SPEKEPâ•ªLSER"			
290752;4902;"UNDERTâ•ªY HERRE"			
601254;4901;"UNDERTâ•ªY DAME"			
346937;3101;"KRYDDERIER	 Tâ•ªRREDE"		
188281;6501;"BRâ•ªD	 INDUSTRIBAKT"		
34497;6601;"BRâ•ªD SMâ”¼VARER	 INDUSTRIBAKT"		
238196;7301;"WIENERPâ•ªLSER"			
553458;2701;"MIDDAGSRETTER	 Tâ•ªRREDE"		
119767;2605;"ERTER	 HERMETISK"		
399459;8104;"FISKEKAKER/BOLLER EMBALLERT"			
462181;0;"USPESIFISERT UNDERGRP."			
237730;8002;"FISK	 BEARBEIDET EMBALLERT"		
48987;1705;"EGG FRA FRITTGâ”¼ENDE Hâ•ªNER"			
259894;7004;"SVIN FERSK BEARBEIDET (SALTET/Râ•ªKT/KRYDRET/MARINER"			
180723;4003;"BARNEMAT	 DESSERT"		
10968;3501;"SUKKERVARER	 POSER/ESKE"		
29438;0;"USPESIFISERT UNDERGRP."			
369649;7702;"FERDIGMAT FERSK	 INDUSTIPAKKET"		
648907;6501;"BRâ•ªD	 INDUSTRIBAKT"		
439647;0;"USPESIFISERT UNDERGRP."			
572124;0;"USPESIFISERT UNDERGRP."			
648607;4508;"LUFTFRISKERE"			
506123;0;"USPESIFISERT UNDERGRP."			
550780;0;"USPESIFISERT UNDERGRP."			
252898;7501;"KJâ•ªTT Pâ”¼LEGG"			
302396;7601;"SALATER FERSKE	 INDUSTRIPAKKET"		
34388;7701;"FERDIGMAT FERSK	 Lâ•ªSVEKT/BUTIKKPAKKET"		
187917;5101;"KJâ•ªKKENUTSTYR - DIV. REDSKAPER"			
498098;7399;"Pâ•ªLSER â•ªVRIG"			
481302;3504;"LAKRIS"			
619550;3804;"Bâ•ªKER	 SKJâ•ªNNLITT."		
547427;0;"USPESIFISERT UNDERGRP."			
48103;0;"USPESIFISERT UNDERGRP."			
581017;0;"USPESIFISERT UNDERGRP."			
3221;3308;"FRUKT/Bâ•žR 	 HERMETISK"		
590608;0;"USPESIFISERT UNDERGRP."			
10660;2901;"SUPPER"			
377758;8303;"SOFT SITRUS"			
556435;2619;"TOMATPURE"			
261327;6901;"KAKER HELE	"
492292;0;USPESIFISERT UNDERGRP."""		
469186;7005;"SAU/LAM FERSK UBEARBEIDET"			
445250;3608;"SNACKS DIVERSE"			
324015;0;"USPESIFISERT UNDERGRP."			
282476;0;"USPESIFISERT UNDERGRP."			
40858;6502;"BRâ•ªD	 BUTIKKSTEKT"		
15487;1902;"Sâ•ªTPâ”¼LEGG"			
532132;0;"USPESIFISERT UNDERGRP."			
32327;6502;"BRâ•ªD	 BUTIKKSTEKT"		
43002;8306;"â•ªVRIG FRUKT"			
445947;6502;"BRâ•ªD	 BUTIKKSTEKT"		
5828;4402;"DEODORANTER"			
15516;3606;"Nâ•ªTTER"			
314027;111;"SPORT/ENERGIDRIKKER FLYTENDE"			
608776;0;"USPESIFISERT UNDERGRP."			
37267;6802;"HVETEBAKST	 BUTIKKSTEKT"		
243369;7006;"SAU/LAM FERSK BEARBEIDET (SALTET/Râ•ªKT/KRYDRET/MARI"			
33038;7701;"FERDIGMAT FERSK	 Lâ•ªSVEKT/BUTIKKPAKKET"		
491503;0;"USPESIFISERT UNDERGRP."			
184503;6503;"BRâ•ªD	 LETTSTEKT"		
203398;0;"USPESIFISERT UNDERGRP."			
457485;0;"USPESIFISERT UNDERGRP."			
239384;0;"USPESIFISERT UNDERGRP."			
52751;6102;"SKJELL FROSNE"			
435907;3807;"LYDBâ•ªKER"			
4872;4513;"SKOPLEIEMIDLER/LISSER/Sâ”¼LER"			
264945;7701;"FERDIGMAT FERSK	 Lâ•ªSVEKT/BUTIKKPAKKET"		
245760;3001;"SAUSER	 Vâ”¼TE"		
102996;5402;"KORT (POST	 GRATULASJON M.M)"		
29311;0;"USPESIFISERT UNDERGRP."			
506337;3804;"Bâ•ªKER	 SKJâ•ªNNLITT."		
489918;8109;"SUSHI"			
320278;6901;"KAKER HELE	"
252630;6601;BRâ•ªD SMâ”¼VARER"	 INDUSTRIBAKT"	
55718;9802;"PANT UTGâ”¼ENDE (SALG EMBALASJE)"			
21682;9902;"LEKER"			
440519;0;"USPESIFISERT UNDERGRP."			
445837;0;"USPESIFISERT UNDERGRP."			
349647;5504;"FILMER"			
533681;0;"USPESIFISERT UNDERGRP."			
502377;8001;"FISK	 BEARBEIDET UEMBALLERT"		
311122;0;"USPESIFISERT UNDERGRP."			
644125;0;"USPESIFISERT UNDERGRP."			
644131;0;"USPESIFISERT UNDERGRP."			
43951;8406;"Kâ”¼LVEKSTER"			
64200;3901;"VITAMINER OG MINERALER"			
57355;9201;"SERVICETJENESTER"			
451616;7704;"FERDIGMAT FERSK	 Mâ”¼LTIDSLâ•ªSNINGER"		
418927;0;"USPESIFISERT UNDERGRP."			
327725;3804;"Bâ•ªKER	 SKJâ•ªNNLITT."		
39261;3401;"SJOKOLADE	 POSER/ESKER"		
590129;0;"USPESIFISERT UNDERGRP."			
531604;0;"USPESIFISERT UNDERGRP."			
520183;0;"USPESIFISERT UNDERGRP."			
603341;7003;"SVIN FERSK UBEARBEIDET"			
572752;0;"USPESIFISERT UNDERGRP."			
547721;0;"USPESIFISERT UNDERGRP."			
25385;4204;"VASKEREDSKAPER"			
44440;6604;"BRâ•ªD SMâ”¼VARER	 Pâ”¼SMURTE"		
490588;0;"USPESIFISERT UNDERGRP."			
82891;3101;"KRYDDERIER	 Tâ•ªRREDE"		
625341;7806;"OST MUGGOST"			
345472;0;"USPESIFISERT UNDERGRP."			
467468;0;"USPESIFISERT UNDERGRP."			
513579;0;"USPESIFISERT UNDERGRP."			
422756;0;"USPESIFISERT UNDERGRP."			
500254;8313;"Bâ•žR"			
317133;5403;"Hâ•ªYTID -OG PARTY ARTIKLER"			
282837;0;"USPESIFISERT UNDERGRP."			
329794;0;"USPESIFISERT UNDERGRP."			
356533;0;"USPESIFISERT UNDERGRP."			
263612;3501;"SUKKERVARER	 POSER/ESKE"		
432712;0;"USPESIFISERT UNDERGRP."			
457455;0;"USPESIFISERT UNDERGRP."			
69004;7003;"SVIN FERSK UBEARBEIDET"			
586246;0;"USPESIFISERT UNDERGRP."			
290655;0;"USPESIFISERT UNDERGRP."			
205664;8001;"FISK	 BEARBEIDET UEMBALLERT"		
26556;6504;"BRâ•ªD SCRATCH BAKERI"			
430620;0;"USPESIFISERT UNDERGRP."			
52375;8712;"FORKJâ•ªLELSE NESE HALS"			
274047;0;"USPESIFISERT UNDERGRP."			
605596;0;"USPESIFISERT UNDERGRP."			
17045;2101;"Sâ•ªTE KJEKS"			
228454;3306;"DESSERTER	 SAUSER"		
263616;7701;"FERDIGMAT FERSK	 Lâ•ªSVEKT/BUTIKKPAKKET"		
325439;2210;"Tâ•ªRKET FRUKT"			
299023;0;"USPESIFISERT UNDERGRP."			
335264;7701;"FERDIGMAT FERSK	 Lâ•ªSVEKT/BUTIKKPAKKET"		
650616;3403;"SJOKOLADE	 KONFEKT"		
614291;0;"USPESIFISERT UNDERGRP."			
34622;6604;"BRâ•ªD SMâ”¼VARER	 Pâ”¼SMURTE"		
24173;4410;"KOSMETIKK DEKORATIV"			
127116;5106;"HUSHOLDNINGSUTSTYR	 DIVERSE"		
452552;0;"USPESIFISERT UNDERGRP."			
89029;5601;"BYGGEVARER/MALING/VERKTâ•ªY"			
427374;0;"USPESIFISERT UNDERGRP."			
40154;9910;"GAVEKORT"			
180939;3901;"VITAMINER OG MINERALER"			
317966;9901;"GLASS/STENTâ•ªY"			
483763;3207;"KETCHUP"			
154056;7005;"SAU/LAM FERSK UBEARBEIDET"			
254340;7401;"SPEKEPâ•ªLSER"			
337681;-9490;"Uspesifisert undergrp."			
37;7501;"KJâ•ªTT Pâ”¼LEGG"			
63898;4410;"KOSMETIKK DEKORATIV"			
484290;0;"USPESIFISERT UNDERGRP."			
285130;7901;"FISK FERSK	 UEMBALLERT"		
75169;5101;"KJâ•ªKKENUTSTYR - DIV. REDSKAPER"			
649879;7004;"SVIN FERSK BEARBEIDET (SALTET/Râ•ªKT/KRYDRET/MARINER"			
288063;5102;"KJâ•ªKKENUTSTYR - PLAST"			
426494;6502;"BRâ•ªD	 BUTIKKSTEKT"		
251659;1904;"KJâ•ªTTPâ”¼LEGG OG POSTEIER HERM."			
600822;0;"USPESIFISERT UNDERGRP."			
601528;0;"USPESIFISERT UNDERGRP."			
618619;0;"USPESIFISERT UNDERGRP."			
298679;5101;"KJâ•ªKKENUTSTYR - DIV. REDSKAPER"			
47682;5702;"BILPLEIE/UTSTYR"			
403125;0;"USPESIFISERT UNDERGRP."			
127750;7701;"FERDIGMAT FERSK	 Lâ•ªSVEKT/BUTIKKPAKKET"		
570541;0;"USPESIFISERT UNDERGRP."			
647296;7101;"KYLLING FERSK	 UBEARBEIDET"		
449013;0;"USPESIFISERT UNDERGRP."			
544543;0;"USPESIFISERT UNDERGRP."			
104580;7004;"SVIN FERSK BEARBEIDET (SALTET/Râ•ªKT/KRYDRET/MARINER"			
187755;5203;"GARN"			
25524;8601;"BLOMSTER	 PLANTER OG TRâ•žR"		
311035;4411;"BALSAM"			
400557;0;"USPESIFISERT UNDERGRP."			
643298;0;"USPESIFISERT UNDERGRP."			
629233;0;"USPESIFISERT UNDERGRP."			
551949;0;"USPESIFISERT UNDERGRP."			
331258;4703;"BESTIKK"			
274658;9901;"GLASS/STENTâ•ªY"			
31236;7701;"FERDIGMAT FERSK	 Lâ•ªSVEKT/BUTIKKPAKKET"		
420312;5504;"FILMER"			
26887;0;"USPESIFISERT UNDERGRP."			
111046;5601;"BYGGEVARER/MALING/VERKTâ•ªY"			
442087;0;"USPESIFISERT UNDERGRP."			
39196;6805;"WIENERBAKST	 BUTIKKSTEKT"		
563407;0;"USPESIFISERT UNDERGRP."			
332271;7005;"SAU/LAM FERSK UBEARBEIDET"			
241105;4705;"STEARINLYS"			
597166;3404;"SJOKOLADE	 PLATER"		
481185;0;"USPESIFISERT UNDERGRP."			
67354;7002;"STORFE FERSK BEARBEIDET (SALTET/Râ•ªKT/KRYDRET/MARIN"			
334102;7004;"SVIN FERSK BEARBEIDET (SALTET/Râ•ªKT/KRYDRET/MARINER"			
448706;0;"USPESIFISERT UNDERGRP."			
365449;0;"USPESIFISERT UNDERGRP."			
291513;7901;"FISK FERSK	 UEMBALLERT"		
250075;0;"USPESIFISERT UNDERGRP."			
650207;7004;"SVIN FERSK BEARBEIDET (SALTET/Râ•ªKT/KRYDRET/MARINER"			
82992;5504;"FILMER"			
18047;4901;"UNDERTâ•ªY DAME"			
188288;6501;"BRâ•ªD	 INDUSTRIBAKT"		
1284;8801;"POSTPRODUKTER"			
6944;1604;"MARGARIN"			
12924;8104;"FISKEKAKER/BOLLER EMBALLERT"			
51793;1706;"EGG â•ªKOLOGISKE"			
317200;5401;"KONTORREKVISITA"			
9636;2901;"SUPPER"			
2562;804;"KAFFE	 ESPRESSOMALT/SPESIAL"		
593969;7501;"KJâ•ªTT Pâ”¼LEGG"			
359821;7902;"FISK FERSK	 EMBALLERT"		
15027;7702;"FERDIGMAT FERSK	 INDUSTIPAKKET"		
649791;8410;"SALAT"			
162569;6501;"BRâ•ªD	 INDUSTRIBAKT"		
565754;0;"USPESIFISERT UNDERGRP."			
18657;3404;"SJOKOLADE	 PLATER"		
302956;7806;"OST MUGGOST"			
13721;5102;"KJâ•ªKKENUTSTYR - PLAST"			
462381;2801;"ASIATISK"			
51822;3801;"AVISER"			
590021;3802;"BLADER/MAGASINER/TIDSKRIFTER"			
282593;2006;"BAKVERK - LANGTIDSH."			
52534;3801;"AVISER"			
7913;3101;"KRYDDERIER	 Tâ•ªRREDE"		
281145;3501;"SUKKERVARER	 POSER/ESKE"		
1951;6201;"GRâ•ªNNSAKER - DYPFRYST"			
344716;3603;"POTETSNACKS"			
317113;203;"â•ªL KLASSE C-D ( 2	4-May	75 VOL ALK )"	
312453;5829;"â•ªVRIG FJâ•ªRFE FRYST UBEARBEIDET"			
369334;3403;"SJOKOLADE	 KONFEKT"		
245797;5101;"KJâ•ªKKENUTSTYR - DIV. REDSKAPER"			
8756;4807;"DYREMAT - KATT"			
113484;8403;"â•ªVRIGE GRâ•ªNNSAKER"			
20965;6801;"HVETEBAKST	 INDUSTRIBAKT"		
347511;8601;"BLOMSTER	 PLANTER OG TRâ•žR"		
41774;8409;"GULRâ•ªTTER"			
313281;2801;"ASIATISK"			
589298;203;"â•ªL KLASSE C-D ( 2	4-May	75 VOL ALK )"	
584161;0;"USPESIFISERT UNDERGRP."			
16941;1901;"SYLTETâ•ªY"			
279073;5101;"KJâ•ªKKENUTSTYR - DIV. REDSKAPER"			
211565;303;"CIDER KLASSE D (3.75-4.75 VOL ALK)"			
334209;5302;"LYSPâ•žRER/LYSKILDER"			
346585;7701;"FERDIGMAT FERSK	 Lâ•ªSVEKT/BUTIKKPAKKET"		
531721;0;"USPESIFISERT UNDERGRP."			
458778;6406;"BAKVERK	 STEKT - DYPFRYST"		
457263;806;"KAFFE	 ISKAFFE"		
12633;3701;"SIGARER/SIGARILLOS"			
33324;7501;"KJâ•ªTT Pâ”¼LEGG"			
410370;814;"KAFFE	 KAPSEL/PORSJONSPAKKET"		
1651;203;"â•ªL KLASSE C-D ( 2	4-May	75 VOL ALK )"	
310925;4407;"HUD OG NEGLPLEIE"			
188375;6501;"BRâ•ªD	 INDUSTRIBAKT"		
213476;6801;"HVETEBAKST	 INDUSTRIBAKT"		
165944;8601;"BLOMSTER	 PLANTER OG TRâ•žR"		
407141;4415;"STYLING"			
50728;6501;"BRâ•ªD	 INDUSTRIBAKT"		
569928;3802;"BLADER/MAGASINER/TIDSKRIFTER"			
221836;6901;"KAKER HELE	"
1028;4806;DYREMAT - HUND"""		
636030;3804;"Bâ•ªKER	 SKJâ•ªNNLITT."		
370127;2211;"Nâ•ªTTER	 MANDLER"		
90752;203;"â•ªL KLASSE C-D ( 2	4-May	75 VOL ALK )"	
559038;104;"BRUS  1.01L-1.50L"			
405357;3802;"BLADER/MAGASINER/TIDSKRIFTER"			
35810;7005;"SAU/LAM FERSK UBEARBEIDET"			
330372;8313;"Bâ•žR"			
55024;0;"USPESIFISERT UNDERGRP."			
542162;8308;"DRUER"			
93126;8602;"BLOMSTER FRâ•ª	 Lâ•ªKER"		
299323;3001;"SAUSER	 Vâ”¼TE"		
161604;8604;"BLOMSTERJORD/TORV/GJâ•ªDSEL/Nâ•žRING"			
551291;4705;"STEARINLYS"			
240236;101;"BRUS  < 0.36L"			
18956;902;"TE	 VANLIG"		
33545;7401;"SPEKEPâ•ªLSER"			
39199;6601;"BRâ•ªD SMâ”¼VARER	 INDUSTRIBAKT"		
241442;0;"USPESIFISERT UNDERGRP."			
183484;8712;"FORKJâ•ªLELSE NESE HALS"			
27497;6601;"BRâ•ªD SMâ”¼VARER	 INDUSTRIBAKT"		
467785;2205;"KAKEFYLL/DEIG/PYNT"			
528530;0;"USPESIFISERT UNDERGRP."			
23061;5101;"KJâ•ªKKENUTSTYR - DIV. REDSKAPER"			
63810;3901;"VITAMINER OG MINERALER"			
417816;3803;"Bâ•ªKER	 BARN/UNGDOM"		
464298;4702;"SERVIETTER OG DUKER ENGANGS"			
179949;101;"BRUS  < 0.36L"			
506347;7702;"FERDIGMAT FERSK	 INDUSTIPAKKET"		
408779;4408;"SOLPLEIE"			
397880;7004;"SVIN FERSK BEARBEIDET (SALTET/Râ•ªKT/KRYDRET/MARINER"			
33061;7701;"FERDIGMAT FERSK	 Lâ•ªSVEKT/BUTIKKPAKKET"		
176101;7001;"STORFE FERSK UBEARBEIDET"			
484180;7014;"â•ªVRIG KJâ•ªTT FERSK BEARBEIDET (SALTET/Râ•ªKT/KRYDRET/"			
187811;4704;"GLASS OG SERVISE"			
557186;0;"USPESIFISERT UNDERGRP."			
452546;7701;"FERDIGMAT FERSK	 Lâ•ªSVEKT/BUTIKKPAKKET"		
8074;5702;"BILPLEIE/UTSTYR"			
358514;4102;"BLEIER"			
553377;4407;"HUD OG NEGLPLEIE"			
188050;6501;"BRâ•ªD	 INDUSTRIBAKT"		
22319;106;"VANN MED KULLSYRE	 U. SMAK"		
188493;6501;"BRâ•ªD	 INDUSTRIBAKT"		
83907;0;"USPESIFISERT UNDERGRP."			
609181;902;"TE	 VANLIG"		
52786;6501;"BRâ•ªD	 INDUSTRIBAKT"		
203792;6503;"BRâ•ªD	 LETTSTEKT"		
42332;8302;"â•ªVRIG SITRUS"			
77492;1201;"ESSENSE/EKSTRAKTER"			
601273;7702;"FERDIGMAT FERSK	 INDUSTIPAKKET"		
7137;7807;"OST PRIM"			
47867;9908;"EGET BAKERI (UTENFOR BUTIKKEN - EGEN AVDELING) â”¼RS"			
611502;0;"USPESIFISERT UNDERGRP."			
29412;0;"USPESIFISERT UNDERGRP."			
565777;0;"USPESIFISERT UNDERGRP."			
381573;0;"USPESIFISERT UNDERGRP."			
676;6502;"BRâ•ªD	 BUTIKKSTEKT"		
314416;6902;"KAKER STYKKER"			
23242;8308;"DRUER"			
